date,open,high,low,close,volume,SMA20,SMA100,Savgol,NoiseSavgol,RSI14,RSI7,
1635811200000,4319.43,4599.6,4284.43,4589.89,468184.79301,4045.4970000000003,3351.5405000000014,4284.721087367078,49.51284401037083,61.95688602038941,60.795578586940266,
1635897600000,4589.68,4665.87,4455.0,4603.35,448658.35125,4094.620500000001,3375.541500000001,4315.5526202178735,305.168912632922,61.673891260782455,85.85986577181207,
1635984000000,4603.35,4606.65,4420.08,4532.32,368218.25695,4135.247000000001,3399.294200000001,4359.271505790566,287.7973797821269,65.8002319679379,77.32352890526784,
1636070400000,4532.31,4570.05,4438.8,4474.24,305651.7244,4168.413500000001,3421.6225000000013,4409.070070597464,173.04849420943356,66.171053087432,60.93090488580506,
1636156800000,4474.24,4530.0,4326.17,4518.0,322154.0973,4200.6275000000005,3443.3559000000014,4440.528162850823,65.16992940253567,59.62746548632618,65.7638542186719,
1636243200000,4518.0,4637.98,4502.37,4612.59,243596.5952,4234.185000000001,3464.7067000000015,4476.746948809204,77.47183714917719,64.0177864722424,73.59767693912184,
1636329600000,4612.59,4822.97,4612.0,4807.98,391102.31806,4277.5665,3486.2145000000014,4517.481725852901,135.84305119079636,62.98277437207885,76.58420689905323,
1636416000000,4807.98,4838.28,4713.89,4732.33,311267.57998,4324.114,3508.9838000000013,4564.387577396245,290.4982741470985,70.91609567863057,72.89370368037612,
1636502400000,4732.33,4868.0,4461.93,4628.78,553596.99163,4352.673,3530.7502000000013,4608.8683317517825,167.9424226037545,77.3167656636619,61.97585886722373,
1636588800000,4628.68,4779.0,4576.47,4719.0,303688.9765,4381.4625,3550.9687000000017,4638.425804396399,19.91166824821721,64.01606228634047,58.446289096704156,
1636675200000,4719.0,4809.71,4507.85,4665.46,461580.0415,4418.8025,3573.0683000000017,4662.5636093634275,80.57419560360086,62.715555593217445,70.28980701638042,
1636761600000,4665.47,4707.6,4584.08,4644.28,220720.6611,4443.7195,3592.475100000002,4698.020869801123,2.896390636572505,65.06831249670304,62.02890984435672,
1636848000000,4644.27,4696.05,4514.12,4626.5,245309.0674,4471.817,3610.6480000000024,4720.8429644005055,-53.740869801123154,65.89620079598976,52.93681537634604,
1636934400000,4626.5,4772.01,4540.0,4563.78,375421.6601,4492.1235,3627.9972000000025,4714.929089741047,-94.34296440050548,63.84832550126724,24.92816091954029,
1637020800000,4563.77,4563.77,4103.0,4209.76,735857.063,4513.7365,3642.031900000002,4704.787478697593,-151.14908974104765,48.5509739719185,25.851743602968583,
1637107200000,4209.59,4299.91,4063.48,4287.8,472852.1842,4528.1245,3654.0110000000027,4669.942278174989,-495.0274786975924,34.148738230058555,15.050211857338311,
1637193600000,4288.07,4344.81,3956.44,3996.9,576945.1837,4528.2135,3665.2838000000024,4599.445541977501,-382.14227817498886,40.20760580527346,13.288380329655354,
1637280000000,3996.9,4308.97,3973.01,4294.76,420045.0897,4507.114,3673.8362000000025,4519.740140327483,-602.5455419775012,33.8882363265692,9.463523476911135,
1637366400000,4294.75,4435.88,4199.86,4412.17,365584.578,4505.717999999999,3685.1788000000024,4431.266889030977,-224.98014032748233,43.568201724058454,34.13176914974758,
1637452800000,4412.17,4451.0,4242.41,4258.31,340206.3203,4511.9659999999985,3698.8409000000015,4382.763440115484,-19.096889030976854,44.30061538111541,41.07664765394063,
1637539200000,4259.7,4320.0,4022.74,4085.97,518501.3338,4508.909999999999,3708.2008000000014,4361.089232511928,-124.45344011548332,33.990784805997464,38.17922900107579,
1637625600000,4086.28,4385.59,4059.62,4339.44,502811.7902,4483.713999999999,3716.428900000001,4302.1046234872665,-275.11923251192775,32.178425295849834,44.4259327635738,
1637712000000,4339.45,4373.94,4167.65,4269.36,448727.0306,4470.5185,3726.752400000001,4245.261001608167,37.33537651273309,42.63143418867847,52.008025881913746,
1637798400000,4270.1,4550.0,4248.27,4524.85,445868.2434,4457.3705,3737.9807000000005,4216.819329061187,24.098998391832538,38.430424042815964,62.79130908339748,
1637884800000,4524.48,4551.0,3913.0,4041.2,720245.1612,4459.901000000001,3753.112,4217.376076964686,308.0306709388133,46.72260681071254,61.24969442135628,
1637971200000,4041.2,4183.66,4028.34,4095.29,275326.5202,4436.061000000001,3763.3785000000003,4214.555790704857,-176.17607696468622,38.436198525858835,36.64509068392746,
1638057600000,4095.29,4298.51,3964.0,4294.78,346471.3551,4410.196,3772.4901999999997,4171.006657874688,-119.26579070485695,39.95415914944798,43.6770820404617,
1638144000000,4294.77,4458.92,4276.89,4444.53,406881.2284,4384.536,3782.5897999999997,4150.540679054415,123.7733421253115,45.16308843097062,57.931883276227516,
1638230400000,4444.54,4753.0,4346.36,4630.26,743024.4662,4370.146,3794.800800000001,4168.026368063056,293.98932094558495,54.55611058713024,54.33342954929694,
1638316800000,4630.25,4778.75,4523.99,4582.95,508198.3105,4370.219999999999,3808.7234000000008,4224.483214549547,462.2336319369442,56.37937201019328,63.58605631681976,
1638403200000,4582.95,4634.83,4433.0,4511.21,451861.9545,4363.417499999999,3821.340100000001,4298.267164881184,358.46678545045324,62.00661331759903,52.593703683862756,
1638489600000,4511.35,4654.88,4032.5,4215.73,677974.8659,4355.705,3834.746000000001,4363.402421321774,212.94283511881622,54.88730632538689,83.1876403383655,
1638576000000,4215.01,4238.59,3503.68,4117.25,1111773.1451,4334.277499999999,3844.634600000001,4386.311650542166,-147.6724213217749,45.894636527787064,56.34228541337543,
1638662400000,4117.25,4248.19,4031.39,4196.44,536325.4413,4308.815,3854.8751000000007,4380.842573649266,-269.0616505421658,46.98215737452398,39.538474230692195,
1638748800000,4196.44,4376.15,3921.0,4347.59,726742.9638,4290.448,3864.1050000000005,4377.832878564489,-184.40257364926674,52.461507609349574,34.05447790932347,
1638835200000,4347.57,4425.0,4255.92,4306.4,420749.751,4297.3395,3875.136100000001,4378.598170320693,-30.24287856448882,50.19027563117813,30.986749176027445,
1638921600000,4306.4,4450.49,4222.95,4436.91,429403.9351,4298.269499999999,3885.965400000001,4382.106699691493,-72.19817032069295,50.8765868019728,31.243980847225416,
1639008000000,4436.91,4488.0,4076.16,4105.64,462173.711,4320.2699999999995,3898.038100000001,4383.035013718026,54.80330030850655,47.78796232945626,45.332914572864325,
1639094400000,4105.64,4231.08,3887.37,3897.94,563236.5671,4310.813999999999,3904.8025000000007,4357.989368246672,-277.39501371802544,51.75549477492401,43.38234410127561,
1639180800000,3898.31,4097.08,3828.22,4089.37,427853.4343,4285.1025,3905.5137000000004,4284.966720414357,-460.04936824667175,45.03893936118332,38.347095142453334,
1639267200000,4089.68,4173.63,3986.25,4130.0,260535.5157,4276.6555,3908.5492000000004,4231.814972214475,-195.59672041435715,44.815314019172824,44.91716116781393,
1639353600000,4130.0,4142.75,3671.45,3781.93,533467.2307,4278.856999999999,3910.4681000000005,4189.491002798526,-101.81497221447535,41.598239137519315,38.45958015550582,
1639440000000,3781.92,3882.74,3685.0,3858.99,395145.7462,4250.981499999999,3909.4322,4153.555213341836,-407.56100279852626,29.147801292923333,29.014652571602355,
1639526400000,3858.99,4092.22,3643.73,4019.08,542068.0573,4230.463,3908.5191999999997,4083.358780276436,-294.56521334183617,32.461359561994286,25.842696629213478,
1639612800000,4019.54,4113.43,3942.11,3958.11,368780.031,4205.174499999999,3909.4423000000006,4021.7083996601214,-64.27878027643601,38.567080961784185,45.77747858494798,
1639699200000,3959.11,3994.1,3700.0,3875.42,463370.9225,4201.02,3914.6777,3980.644134302433,-63.59839966012123,43.28323964666745,53.42556219755195,
1639785600000,3875.43,3996.93,3767.01,3959.93,339593.2543,4190.026500000001,3918.4419,3952.315653731562,-105.22413430243296,43.642577354820055,36.098296318436425,
1639872000000,3959.93,4032.43,3884.0,3924.14,306006.323,4173.284000000001,3923.7919,3914.3730973448983,7.614346268437657,43.799776644103886,39.54560542912993,
1639958400000,3924.14,3983.37,3753.0,3944.73,366916.4771,4147.264499999999,3930.9447000000005,3892.1378988463885,9.766902655101603,38.18439542164506,64.18949931152842,
1640044800000,3944.72,4063.0,3913.21,4014.15,340826.3553,4112.987999999999,3937.7199,3851.8725763239645,52.592101153611566,39.79088922887582,59.641507736595926,
1640131200000,4014.41,4074.87,3933.4,3979.51,303191.8076,4084.548,3943.8193000000006,3863.024133955447,162.2774236760356,37.640186642654164,49.30361330056222,
1640217600000,3979.51,4150.0,3893.23,4111.41,380207.8166,4057.962999999999,3950.7609000000007,3891.07816812311,116.4858660445534,45.538663969043355,53.265779514100856,
1640304000000,4111.41,4134.84,4017.17,4046.36,230833.1661,4052.7469999999994,3957.5313000000006,3925.532403986863,220.33183187688974,57.97845700745258,81.31086639246386,
1640390400000,4046.35,4137.91,4018.62,4094.83,208126.8805,4049.2024999999994,3961.8594,3960.4599549012446,120.82759601313728,48.22479589899374,62.09183245194332,
1640476800000,4094.36,4105.0,4000.0,4063.56,189309.255,4044.1220000000003,3967.1279000000004,3977.8270156573053,134.37004509875533,48.5577199097806,73.06185316291518,
1640563200000,4063.57,4127.46,4031.0,4037.23,222225.3761,4029.9205,3973.7654,3991.532306266522,85.73298434269464,65.60363455039064,65.60472751149051,
1640649600000,4037.22,4037.23,3759.36,3792.75,358064.7163,4016.4620000000004,3979.7813000000006,3996.744357396086,45.69769373347799,60.46353261635282,53.41763904519338,
1640736000000,3792.75,3827.78,3604.2,3630.19,302753.6375,3984.254,3984.422600000001,4000.327542837266,-203.9943573960859,37.91114292123788,32.94429223744288,
1640822400000,3630.18,3769.1,3585.0,3709.27,249263.7305,3960.4815000000003,3990.9517000000005,3984.7749002531314,-370.13754283726576,34.199672352317606,8.383492458834908,
1640908800000,3709.27,3815.0,3622.29,3676.23,268014.2942,3951.0480000000002,4000.385400000001,3960.1849592072645,-275.5049002531314,41.966366563838726,21.538695351154146,
1640995200000,3676.22,3776.45,3673.46,3765.54,154143.8968,3930.3910000000005,4006.3785000000007,3924.7617875588394,-283.95495920726444,35.5641041297755,13.711075664054363,
1641081600000,3765.54,3857.44,3717.3,3828.27,154791.4263,3912.167999999999,4012.5089000000007,3889.9913320703417,-159.22178755883942,42.34659408960179,26.526465028355375,
1641168000000,3828.11,3853.09,3680.0,3765.89,236245.8586,3914.4849999999997,4021.5063000000005,3845.04582416023,-61.72133207034176,44.59973290796453,34.43384982121573,
1641254400000,3765.89,3900.73,3713.11,3785.11,288258.5549,3909.8299999999995,4029.9479000000006,3816.195000320459,-79.15582416023017,38.41249393226539,47.25414025761602,
1641340800000,3785.1,3848.0,3415.0,3540.63,397942.0363,3898.1315000000004,4037.2053,3801.4165640290416,-31.085000320458676,40.79388532136158,72.40282276723738,
1641427200000,3539.82,3550.43,3300.0,3406.81,496745.7413,3877.2575000000006,4043.3557,3757.280158250352,-260.78656402904153,25.574289626840127,33.504186556068575,
1641513600000,3406.81,3416.76,3064.42,3199.24,669631.7262,3853.827,4049.3747000000003,3678.916880924971,-350.47015825035214,24.152703347155196,27.986403895806788,
1641600000000,3198.68,3250.0,3000.0,3080.95,400692.1061,3815.7925000000005,4052.8626,3605.7774301627323,-479.6768809249711,17.92919707506428,11.222952615721752,
1641686400000,3080.98,3211.72,3057.35,3151.97,275874.1643,3773.6330000000003,4053.6659999999997,3514.054905159154,-524.8274301627325,16.87734697867579,2.4460395031562143,
1641772800000,3151.97,3185.0,2928.83,3082.68,529818.3866,3733.995,4052.0865999999996,3414.412013452492,-362.084905159154,21.031688896451513,11.359516616314224,
1641859200000,3082.87,3263.54,3051.8,3239.72,362446.7087,3687.4214999999995,4049.0357999999997,3326.576887715324,-331.7320134524921,23.755350054332155,8.410008644475212,
1641945600000,3239.73,3411.43,3206.2,3371.26,370465.8015,3650.4319999999993,4047.2556999999997,3262.8797838846317,-86.85688771532432,35.50884381007518,30.125622498447868,
1642032000000,3371.6,3410.0,3233.43,3240.61,336234.8799,3613.4244999999987,4047.1051999999995,3226.229275090187,108.38021611536851,37.92588570652914,47.64491553494537,
1642118400000,3240.61,3342.79,3188.0,3307.42,285326.3505,3573.1369999999997,4044.358599999999,3204.865957702211,14.380724909813125,35.45353760668921,53.05165011876136,
1642204800000,3307.42,3371.64,3261.0,3326.04,203100.3778,3533.7664999999993,4041.683899999999,3190.546029215362,102.55404229778924,34.46882373681214,68.07855033128443,
1642291200000,3326.51,3393.6,3269.62,3346.88,210782.2277,3496.8905,4039.0695999999984,3188.2851380359266,135.4939707846379,32.44847036128411,65.16421291053229,
1642377600000,3346.89,3357.57,3141.1,3209.67,284063.6548,3462.3729999999996,4036.907099999999,3201.3179682438845,158.59486196407352,34.91890958040298,75.13796384395815,
1642464000000,3209.68,3243.87,3082.0,3159.85,299134.2728,3433.219,4033.2555999999986,3202.017480153023,8.352031756115593,30.910043923088153,47.028694603199746,
1642550400000,3159.85,3174.87,3000.0,3084.02,332996.5703,3409.702,4030.711899999999,3196.804195468615,-42.16748015302301,35.494316277085304,25.066635216417012,
1642636800000,3084.02,3273.37,2987.15,3001.48,357596.7062,3378.4394999999995,4026.130899999999,3179.104589930695,-112.78419546861505,37.1350226778156,28.78931541733263,
1642723200000,3001.48,3034.12,2403.0,2568.15,1022021.70024,3344.7019999999998,4021.2310999999986,3149.3017794094576,-177.62458993069504,41.24568393094292,10.253079041729478,
1642809600000,2567.47,2626.0,2300.0,2412.18,1081357.54893,3284.8324999999995,4010.838399999999,3079.2528227910816,-581.1517794094575,32.25040497320947,2.6064009405055373,
1642896000000,2412.18,2556.78,2370.8,2539.01,580497.7613,3214.028,3997.0519999999988,2983.9162355524136,-667.0728227910818,25.815794807419465,0.0,
1642982400000,2539.0,2539.75,2159.0,2439.29,1123134.70389,3152.684,3983.752199999999,2905.533396467362,-444.90623555241336,32.87146430754305,13.72143846287004,
1643068800000,2439.56,2506.55,2348.96,2458.83,510152.954,3085.393,3969.8454999999985,2831.5331143665658,-466.2433964673619,23.83719790025563,13.018620024224546,
1643155200000,2459.04,2722.0,2402.03,2462.99,806441.62289,3031.303,3955.965299999999,2761.633142231585,-372.70311436656584,17.820287646979992,15.945660344470738,
1643241600000,2463.0,2521.0,2316.43,2424.25,599481.7159,2984.112,3943.145599999999,2691.840508023346,-298.64314223158544,19.888167779309498,17.92984336847121,
1643328000000,2424.02,2558.98,2357.88,2544.99,485149.8065,2945.3625,3928.617799999999,2614.7755197221263,-267.59050802334605,15.0409690060563,33.830007191657685,
1643414400000,2544.99,2636.66,2520.01,2601.43,376666.8246,2918.5645,3912.4561999999987,2545.5766459662796,-69.78551972212654,21.395767870091632,66.20701437532033,
1643500800000,2601.43,2640.0,2542.5,2601.68,290770.0859,2891.0375,3897.940599999998,2482.196029600908,55.85335403372028,23.39331986551214,59.19726527966047,
1643587200000,2601.67,2706.77,2476.07,2686.94,444584.851,2866.9875,3884.2353999999987,2437.4182476748088,119.48397039909196,25.948050098503856,83.84958519197905,
