date,value,buy,sell,
1659164400000,50.0,,,
1659168000000,50.0,,,
1659171600000,50.0,,,
1659175200000,50.0,,,
1659178800000,50.0,,,
1659182400000,50.0,,,
1659186000000,50.0,,,
1659189600000,50.0,,,
1659193200000,50.0,,,
1659196800000,50.0,,,
1659200400000,50.0,,,
1659204000000,50.0,,,
1659207600000,50.0,,,
1659211200000,50.0,,,
1659214800000,50.0,,,
1659218400000,50.0,,,
1659222000000,50.0,,,
1659225600000,50.0,,,
1659229200000,50.0,,,
1659232800000,50.0,,,
1659236400000,50.0,,,
1659240000000,50.0,,,
1659243600000,50.0,,,
1659247200000,50.0,,,
1659250800000,50.0,,,
1659254400000,50.0,,,
1659258000000,50.0,,,
1659261600000,50.0,,,
1659265200000,50.0,,,
1659268800000,50.0,,,
1659272400000,50.0,,,
1659276000000,50.0,,,
1659279600000,50.0,,,
1659283200000,50.0,,,
1659286800000,50.0,,,
1659290400000,50.0,,,
1659294000000,50.0,,,
1659297600000,50.0,,,
1659301200000,50.0,,,
1659304800000,50.0,,,
1659308400000,50.0,,,
1659312000000,50.0,,,
1659315600000,50.0,,,
1659319200000,50.0,,,
1659322800000,50.0,,,
1659326400000,50.0,,,
1659330000000,50.0,,,
1659333600000,49.99999999999999,23223.77,,
1659337200000,50.21159355264024,,,
1659340800000,50.13776832960367,,,
1659344400000,50.18943952682962,,,
1659348000000,49.59864397554746,,,
1659351600000,50.008654925535346,,,
1659355200000,49.81983975900553,,,
1659358800000,50.04534147556576,,,
1659362400000,50.459959773972955,,,
1659366000000,50.2216694360993,,,
1659369600000,49.946541840536646,,,
1659373200000,49.440056459394825,,,
1659376800000,49.41781631492216,,,
1659380400000,49.41831149722891,,,
1659384000000,49.774175338457106,,,
1659387600000,49.55933080632472,,,
1659391200000,49.873018032817235,,,
1659394800000,50.09524724021982,,,
1659398400000,49.92223484817495,,23187.65,
1659402000000,49.92223484817495,22997.14,,
1659405600000,49.739475037525985,,,
1659409200000,49.60957425276254,,,
1659412800000,49.629480506042626,,,
1659416400000,49.60870593200877,,,
1659420000000,49.65628990931517,,,
1659423600000,49.68487937013292,,,
1659427200000,49.51542657503543,,,
1659430800000,49.30125526111896,,,
1659434400000,49.62055851029768,,,
1659438000000,49.67361290835281,,,
1659441600000,49.35417941106101,,,
1659445200000,49.494196132605836,,,
1659448800000,49.984037577824274,,,
1659452400000,49.883941902933856,,,
1659456000000,50.750547723211504,,23378.71,
1659459600000,50.750547723211504,,,
1659463200000,50.750547723211504,22981.11,,
1659466800000,50.684517780492286,,,
1659470400000,50.85979525720213,,,
1659474000000,50.998480220505364,,,
1659477600000,51.0151312495389,,,
1659481200000,50.76529956325714,,,
1659484800000,50.33636993869682,,,
1659488400000,50.354058896595845,,,
1659492000000,50.29911491750373,,,
1659495600000,50.489100067073444,,,
1659499200000,50.420287591651004,,,
1659502800000,50.60841771941857,,,
1659506400000,50.88819475764925,,,
1659510000000,50.77009170291267,,22989.96,
1659513600000,50.77009170291267,,,
1659517200000,50.77009170291267,,,
1659520800000,50.77009170291267,,,
1659524400000,50.77009170291267,,,
1659528000000,50.77009170291267,,,
1659531600000,50.77009170291267,23341.12,,
1659535200000,50.683891094964714,,23301.49,
1659538800000,50.683891094964714,23352.76,,
1659542400000,50.87525171691446,,,
1659546000000,50.891876672842045,,,
1659549600000,50.97730203384853,,,
1659553200000,50.92098119751422,,23462.0,
1659556800000,50.92098119751422,,,
1659560400000,50.92098119751423,23267.83,,
1659564000000,50.18648641611391,,,
1659567600000,49.937350828501096,,,
1659571200000,50.347995607661915,,,
1659574800000,50.643876945023585,,,
1659578400000,50.63011145972769,,,
1659582000000,50.54436714909286,,,
1659585600000,50.51965930664601,,,
1659589200000,50.605819426852584,,,
1659592800000,50.198566778408555,,22937.73,
1659596400000,50.198566778408555,22947.92,,
1659600000000,49.87114183203468,,,
1659603600000,50.028335556289264,,,
1659607200000,50.014619933535634,,,
1659610800000,50.06095117594743,,,
1659614400000,50.08455429708168,,,
1659618000000,50.37612612432764,,,
1659621600000,50.14269803755882,,,
1659625200000,50.16304178422689,,,
1659628800000,49.41014815753686,,,
1659632400000,49.51175751589514,,,
1659636000000,49.30409817490588,,,
1659639600000,49.11207945635498,,,
1659643200000,49.24328568486583,,,
1659646800000,49.208548190555184,,,
1659650400000,49.486754394990186,,,
1659654000000,49.48776064482538,,,
1659657600000,49.50749189159377,,,
1659661200000,50.0793917979272,,,
1659664800000,50.41073236865978,,23044.91,
1659668400000,50.41073236865978,,,
1659672000000,50.41073236865978,,,
1659675600000,50.41073236865978,,,
1659679200000,50.41073236865978,,,
1659682800000,50.41073236865978,,,
1659686400000,50.41073236865978,,,
1659690000000,50.41073236865977,23132.21,,
1659693600000,50.549833520131756,,,
1659697200000,51.005491670864565,,,
1659700800000,50.16386759600201,,23018.93,
1659704400000,50.16386759600201,23054.81,,
1659708000000,50.42990908977112,,,
1659711600000,50.01904284892363,,,
1659715200000,50.1193496524139,,,
1659718800000,49.67092819620325,,,
1659722400000,49.62253723504004,,,
1659726000000,49.89845709947827,,,
1659729600000,50.00846820543203,,,
1659733200000,50.27651148356581,,,
1659736800000,50.57423339075832,,,
1659740400000,50.7243889766339,,,
1659744000000,50.621144772173736,,23264.97,
1659747600000,50.621144772173736,,,
1659751200000,50.621144772173736,,,
1659754800000,50.621144772173736,,,
1659758400000,50.621144772173736,23208.23,,
1659762000000,50.59444722513929,,,
1659765600000,50.57645255495675,,,
1659769200000,50.615997205915455,,,
1659772800000,50.49819209845379,,,
1659776400000,50.53836928933407,,,
1659780000000,50.55850150821708,,,
1659783600000,50.51031941557075,,,
1659787200000,50.543146056327984,,,
1659790800000,50.57863372710009,,,
1659794400000,50.647602390272425,,,
1659798000000,50.608014115870844,,23202.21,
1659801600000,50.608014115870844,23156.72,,
1659805200000,50.547061722194556,,,
1659808800000,50.662322720490984,,,
1659812400000,50.67008109257957,,,
1659816000000,50.64230393504549,,,
1659819600000,50.65635642308201,,,
1659823200000,50.644970192495656,,,
1659826800000,50.16543723371287,,,
1659830400000,50.023448097207016,,,
1659834000000,50.07174669527965,,,
1659837600000,50.257029733496786,,,
1659841200000,50.243873282800074,,,
1659844800000,50.15748217050091,,,
1659848400000,50.19861246985508,,,
1659852000000,50.278097538266934,,,
1659855600000,50.30036734434659,,23015.95,
1659859200000,50.30036734434659,,,
1659862800000,50.30036734434659,22977.27,,
1659866400000,50.34898805336545,,,
1659870000000,50.43436435465928,,,
1659873600000,50.60192081878824,,,
1659877200000,50.684538808809485,,,
1659880800000,50.611925169991125,,23119.59,
1659884400000,50.611925169991125,,,
1659888000000,50.611925169991125,23093.7,,
1659891600000,50.93343144323611,,,
1659895200000,50.87908000781364,,23215.6,
1659898800000,50.87908000781364,23161.02,,
1659902400000,51.10532377643889,,,
1659906000000,51.20929617734221,,,
1659909600000,51.06275066996295,,23244.63,
1659913200000,51.06275066996295,23174.39,,
1659916800000,51.26074935623702,,,
1659920400000,51.16342460693004,,,
1659924000000,51.34489769619703,,,
1659927600000,51.35412999639165,,,
1659931200000,51.43072062998709,,,
1659934800000,51.62664810810294,,,
1659938400000,52.28586518977972,,23729.49,
1659942000000,52.28586518977972,,,
1659945600000,52.28586518977972,,,
1659949200000,52.28586518977972,,,
1659952800000,52.28586518977972,,,
1659956400000,52.28586518977972,,,
1659960000000,52.28586518977972,,,
1659963600000,52.28586518977972,,,
1659967200000,52.28586518977972,,,
1659970800000,52.28586518977972,23991.38,,
1659974400000,52.17314866627772,,,
1659978000000,52.228351866979686,,,
1659981600000,52.12570398884851,,,
1659985200000,52.145187471449205,,,
1659988800000,52.449556954672126,,,
1659992400000,51.97846639550367,,,
1659996000000,51.89796081974644,,,
1659999600000,51.89057278775356,,,
1660003200000,51.85570302023554,,,
1660006800000,51.72485421762417,,,
1660010400000,51.88564743309164,,,
1660014000000,51.931893462262416,,,
1660017600000,52.05382868055199,,,
1660021200000,52.029485224103475,,,
1660024800000,51.97731133445463,,,
1660028400000,52.03903082296153,,,
1660032000000,51.81924231957451,,23777.27,
1660035600000,51.819242319574506,23472.62,,
1660039200000,51.54940171427687,,,
1660042800000,51.35850654009632,,,
1660046400000,51.3162080372942,,,
1660050000000,50.926911691567405,,,
1660053600000,50.9940903679906,,,
1660057200000,50.941438004116364,,,
1660060800000,50.9347267594129,,,
1660064400000,50.89503327922594,,,
1660068000000,50.894083991323804,,,
1660071600000,50.894680055820494,,,
1660075200000,51.07908474992597,,,
1660078800000,51.19884956083489,,,
1660082400000,51.151870847910615,,23170.32,
1660086000000,51.151870847910615,,,
1660089600000,51.151870847910615,,,
1660093200000,51.151870847910615,22886.25,,
1660096800000,51.212842961591576,,,
1660100400000,51.10158226441275,,,
1660104000000,51.279492097587415,,,
1660107600000,51.18452490146189,,,
1660111200000,51.26451727494583,,,
1660114800000,51.32490827610637,,22963.67,
1660118400000,51.32490827610637,23103.3,,
1660122000000,51.27830036400582,,23082.32,
1660125600000,51.27830036400582,,,
1660129200000,51.27830036400582,,,
1660132800000,51.27830036400582,,,
1660136400000,51.27830036400582,,,
1660140000000,51.27830036400582,,,
1660143600000,51.27830036400582,,,
1660147200000,51.27830036400582,,,
1660150800000,51.27830036400582,,,
1660154400000,51.27830036400582,,,
1660158000000,51.27830036400582,23638.95,,
1660161600000,51.831432115196876,,,
1660165200000,51.97178124379824,,,
1660168800000,51.720389272954165,,,
1660172400000,51.96182448181555,,,
1660176000000,52.16981017656514,,,
1660179600000,53.00910664251805,,24436.84,
1660183200000,53.00910664251805,,,
1660186800000,53.00910664251805,24324.38,,
1660190400000,53.43593617021839,,,
1660194000000,53.521842531813135,,24559.66,
1660197600000,53.521842531813135,,,
1660201200000,53.521842531813135,,,
1660204800000,53.521842531813135,24524.03,,
1660208400000,53.34091954542439,,24441.13,
1660212000000,53.3409195454244,24478.3,,
1660215600000,53.517580030325206,,,
1660219200000,54.17708781070304,,,
1660222800000,53.89321509122569,,24731.75,
1660226400000,53.89321509122569,,,
1660230000000,53.893215091225684,24343.68,,
1660233600000,53.88376195889567,,,
1660237200000,53.89122262773692,,,
1660240800000,53.46166963804307,,,
1660244400000,53.62341339636412,,,
1660248000000,53.582368648495624,,,
1660251600000,53.538135959045114,,,
1660255200000,52.8960978075164,,,
1660258800000,52.9871091119864,,,
1660262400000,53.05348028464538,,,
1660266000000,52.92496638962024,,,
1660269600000,53.15784109449009,,,
1660273200000,53.1547417068409,,,
1660276800000,52.98179587601638,,,
1660280400000,53.02157873034198,,,
1660284000000,53.02667058147993,,,
1660287600000,53.045997477320924,,,
1660291200000,52.95739926752064,,,
1660294800000,53.095654095157506,,,
1660298400000,52.574425646497396,,,
1660302000000,52.40840916091712,,,
1660305600000,52.65115762929794,,,
1660309200000,52.7548764231296,,,
1660312800000,52.722177883430696,,,
1660316400000,53.089543873791975,,,
1660320000000,53.11208084969819,,,
1660323600000,53.152417166104016,,24009.06,
1660327200000,53.152417166104016,,,
1660330800000,53.152417166104016,,,
1660334400000,53.152417166104016,,,
1660338000000,53.152417166104016,,,
1660341600000,53.152417166104016,24239.17,,
1660345200000,53.5131598874099,,24403.68,
1660348800000,53.5131598874099,,,
1660352400000,53.5131598874099,,,
1660356000000,53.5131598874099,,,
1660359600000,53.5131598874099,,,
1660363200000,53.5131598874099,,,
1660366800000,53.5131598874099,,,
1660370400000,53.5131598874099,,,
1660374000000,53.5131598874099,24572.12,,
1660377600000,53.148509076183686,,,
1660381200000,53.53911926193103,,,
1660384800000,53.35374493649161,,,
1660388400000,53.21652176630907,,,
1660392000000,53.22961034356343,,,
1660395600000,53.27238233312676,,,
1660399200000,53.29187364201635,,,
1660402800000,53.383667906786926,,,
1660406400000,53.318725914486606,,,
1660410000000,53.51335588939873,,,
1660413600000,53.25574394207462,,24453.92,
1660417200000,53.255743942074616,24398.56,,
1660420800000,53.44688659545283,,,
1660424400000,53.47379979536322,,,
1660428000000,53.23068607224726,,,
1660431600000,53.34920892343416,,,
1660435200000,53.49977441652573,,,
1660438800000,53.66553178888545,,,
1660442400000,53.686202348751756,,24595.77,
1660446000000,53.686202348751756,24570.02,,
1660449600000,53.68063052520463,,,
1660453200000,53.72688758578997,,24588.64,
1660456800000,53.72688758578997,,,
1660460400000,53.72688758578997,,,
1660464000000,53.72688758578997,,,
1660467600000,53.72688758578997,24751.31,,
1660471200000,53.44476580801234,,,
1660474800000,53.321363306922414,,,
1660478400000,53.24098345440948,,,
1660482000000,53.131603471473305,,,
1660485600000,53.21285159136418,,,
1660489200000,53.23464510255051,,,
1660492800000,52.772097363636654,,,
1660496400000,52.58761225250854,,,
1660500000000,52.71846014636432,,,
1660503600000,52.71266446161656,,,
1660507200000,52.77418120534371,,,
1660510800000,52.842036300929834,,,
1660514400000,52.65755118980173,,,
1660518000000,52.758617512594114,,,
1660521600000,52.96641560281995,,,
1660525200000,53.496427716999854,,,
1660528800000,54.08810852169806,,24917.72,
1660532400000,54.08810852169806,,,
1660536000000,54.08810852169806,,,
1660539600000,54.08810852169806,,,
1660543200000,54.08810852169806,,,
1660546800000,54.08810852169806,24027.05,,
1660550400000,54.12333876837273,,,
1660554000000,54.41481559517375,,,
1660557600000,54.6296638215399,,,
1660561200000,54.138601456708464,,,
1660564800000,53.91684224904575,,,
1660568400000,54.378324713474306,,,
1660572000000,54.28715378757501,,,
1660575600000,54.53597162559104,,,
1660579200000,54.59900337683006,,,
1660582800000,54.290125284419126,,,
1660586400000,54.24807410180681,,,
1660590000000,53.98791054856775,,,
1660593600000,54.1776361197972,,,
1660597200000,54.08716304542948,,,
1660600800000,54.05810090584034,,,
1660604400000,54.24066787103622,,,
1660608000000,54.308156867541435,,,
1660611600000,54.271080691009054,,,
1660615200000,54.13117271459815,,24046.18,
1660618800000,54.13117271459815,24083.42,,
1660622400000,53.84808081139655,,,
1660626000000,53.826818013426816,,,
1660629600000,53.940032298176845,,,
1660633200000,54.09410891560019,,,
1660636800000,53.92753534715023,,,
1660640400000,54.12966678704639,,,
1660644000000,53.9688247339054,,,
1660647600000,54.029151742098584,,,
1660651200000,53.798272819535114,,,
1660654800000,53.71115378683885,,,
1660658400000,53.30551983867852,,,
1660662000000,53.721762709293095,,,
1660665600000,53.516147407150314,,,
1660669200000,53.64482554496923,,,
1660672800000,53.57863216228334,,,
1660676400000,53.78687721850906,,,
1660680000000,53.898563099176684,,,
1660683600000,53.82917804914228,,23949.06,
1660687200000,53.82917804914228,23847.95,,
1660690800000,53.84450431907129,,,
1660694400000,54.19418704917484,,,
1660698000000,54.0435426817135,,,
1660701600000,54.153693193132646,,,
1660705200000,54.187415501341704,,,
1660708800000,54.32652566566059,,,
1660712400000,54.545404663453915,,24165.26,
1660716000000,54.545404663453915,,,
1660719600000,54.545404663453915,,,
1660723200000,54.54540466345392,23808.54,,
1660726800000,54.603069175237465,,,
1660730400000,54.51225386943294,,,
1660734000000,54.4036145707132,,,
1660737600000,54.23156034604317,,,
1660741200000,53.665362195777504,,,
1660744800000,53.496950663746965,,,
1660748400000,53.59088173180916,,,
1660752000000,53.64930227414053,,,
1660755600000,53.77468879499527,,,
1660759200000,53.727654530914364,,,
1660762800000,53.323155277815296,,,
1660766400000,53.61491433922313,,,
1660770000000,53.45349036225574,,,
1660773600000,53.487695017040345,,,
1660777200000,53.47807281006812,,,
1660780800000,53.73835350866682,,,
1660784400000,53.77148139267119,,,
1660788000000,53.7461200042944,,23459.66,
1660791600000,53.74612000429439,23433.31,,
1660795200000,53.620500747235305,,23378.54,
1660798800000,53.620500747235305,23391.82,,
1660802400000,53.535869928103324,,,
1660806000000,53.67182480033295,,,
1660809600000,53.78256463977678,,,
1660813200000,53.945660056386764,,,
1660816800000,53.82105194891075,,,
1660820400000,53.947402185924695,,,
1660824000000,54.034714967634805,,23572.52,
1660827600000,54.034714967634805,,,
1660831200000,54.034714967634805,23421.5,,
1660834800000,54.10572615507812,,,
1660838400000,53.83755395142602,,,
1660842000000,53.69165572225396,,,
1660845600000,53.79097448831748,,,
1660849200000,53.85794832754684,,,
1660852800000,54.019349973860514,,,
1660856400000,53.899244632135385,,,
1660860000000,53.856771728924485,,,
1660863600000,53.50339994267713,,,
1660867200000,52.90377298593917,,,
1660870800000,52.51277311433766,,,
1660874400000,52.63795397953177,,,
1660878000000,52.529476200662856,,,
1660881600000,52.57610180489384,,,
1660885200000,52.62102018759435,,,
1660888800000,50.54257025648439,,21907.82,
1660892400000,50.54257025648439,,,
1660896000000,50.54257025648439,,,
1660899600000,50.54257025648439,,,
1660903200000,50.54257025648439,,,
1660906800000,50.54257025648439,,,
1660910400000,50.54257025648439,,,
1660914000000,50.54257025648439,,,
1660917600000,50.54257025648439,,,
1660921200000,50.54257025648439,,,
1660924800000,50.54257025648439,,,
1660928400000,50.54257025648439,,,
1660932000000,50.54257025648439,,,
1660935600000,50.54257025648439,,,
1660939200000,50.54257025648439,,,
1660942800000,50.54257025648439,,,
1660946400000,50.54257025648439,,,
1660950000000,50.54257025648439,,,
1660953600000,50.54257025648439,,,
1660957200000,50.54257025648439,,,
1660960800000,50.54257025648439,,,
1660964400000,50.54257025648439,,,
1660968000000,50.54257025648439,,,
1660971600000,50.54257025648439,,,
1660975200000,50.54257025648439,,,
1660978800000,50.54257025648439,,,
1660982400000,50.54257025648439,,,
1660986000000,50.54257025648439,,,
1660989600000,50.54257025648439,,,
1660993200000,50.54257025648439,,,
1660996800000,50.54257025648439,,,
1661000400000,50.54257025648439,,,
1661004000000,50.54257025648439,,,
1661007600000,50.54257025648439,,,
1661011200000,50.54257025648439,,,
1661014800000,50.54257025648439,,,
1661018400000,50.54257025648439,,,
1661022000000,50.54257025648439,,,
1661025600000,50.54257025648439,,,
1661029200000,50.54257025648439,,,
1661032800000,50.54257025648439,,,
1661036400000,50.54257025648439,,,
1661040000000,50.54257025648439,,,
1661043600000,50.54257025648439,,,
1661047200000,50.54257025648439,,,
1661050800000,50.54257025648439,,,
1661054400000,50.54257025648439,,,
1661058000000,50.54257025648439,,,
1661061600000,50.54257025648439,,,
1661065200000,50.54257025648439,,,
1661068800000,50.54257025648439,,,
1661072400000,50.54257025648439,,,
1661076000000,50.54257025648439,,,
1661079600000,50.54257025648439,,,
1661083200000,50.54257025648439,,,
1661086800000,50.54257025648439,,,
1661090400000,50.54257025648439,,,
1661094000000,50.54257025648439,,,
1661097600000,50.54257025648439,,,
1661101200000,50.54257025648439,,,
1661104800000,50.54257025648439,,,
1661108400000,50.54257025648439,,,
1661112000000,50.54257025648439,,,
1661115600000,50.54257025648439,,,
1661119200000,50.54257025648439,,,
1661122800000,50.54257025648439,,,
1661126400000,50.54257025648439,,,
1661130000000,50.54257025648439,,,
1661133600000,50.54257025648439,,,
1661137200000,50.54257025648439,,,
1661140800000,50.54257025648439,,,
1661144400000,50.54257025648439,,,
1661148000000,50.54257025648439,,,
1661151600000,50.54257025648439,,,
1661155200000,50.54257025648439,,,
1661158800000,50.54257025648439,,,
1661162400000,50.54257025648439,,,
1661166000000,50.54257025648439,,,
1661169600000,50.54257025648439,,,
1661173200000,50.54257025648439,,,
1661176800000,50.54257025648439,,,
1661180400000,50.54257025648439,,,
1661184000000,50.54257025648439,,,
1661187600000,50.54257025648439,,,
1661191200000,50.54257025648439,,,
1661194800000,50.54257025648439,,,
1661198400000,50.54257025648439,,,
1661202000000,50.54257025648439,,,
1661205600000,50.54257025648439,,,
1661209200000,50.54257025648439,,,
1661212800000,50.54257025648439,,,
1661216400000,50.54257025648439,,,
1661220000000,50.54257025648439,,,
1661223600000,50.54257025648439,,,
1661227200000,50.54257025648439,,,
1661230800000,50.54257025648439,,,
1661234400000,50.54257025648439,,,
1661238000000,50.54257025648439,,,
1661241600000,50.54257025648439,,,
1661245200000,50.54257025648439,,,
1661248800000,50.54257025648439,,,
1661252400000,50.54257025648439,,,
1661256000000,50.54257025648439,,,
1661259600000,50.54257025648439,,,
1661263200000,50.54257025648439,,,
1661266800000,50.54257025648439,,,
1661270400000,50.54257025648439,,,
1661274000000,50.54257025648439,,,
1661277600000,50.54257025648439,,,
1661281200000,50.54257025648439,,,
1661284800000,50.54257025648439,,,
1661288400000,50.54257025648439,,,
1661292000000,50.54257025648439,,,
1661295600000,50.54257025648439,,,
1661299200000,50.54257025648439,,,
1661302800000,50.54257025648439,,,
1661306400000,50.54257025648439,,,
1661310000000,50.54257025648439,,,
1661313600000,50.54257025648439,,,
1661317200000,50.54257025648439,,,
1661320800000,50.54257025648439,,,
1661324400000,50.54257025648439,,,
1661328000000,50.54257025648439,,,
1661331600000,50.54257025648439,,,
1661335200000,50.54257025648439,,,
1661338800000,50.54257025648439,,,
1661342400000,50.54257025648439,,,
1661346000000,50.54257025648439,,,
1661349600000,50.54257025648439,,,
1661353200000,50.54257025648439,,,
1661356800000,50.54257025648439,,,
1661360400000,50.54257025648439,,,
1661364000000,50.54257025648439,,,
1661367600000,50.54257025648439,,,
1661371200000,50.54257025648439,,,
1661374800000,50.54257025648439,,,
1661378400000,50.54257025648439,,,
1661382000000,50.54257025648439,,,
1661385600000,50.54257025648439,,,
1661389200000,50.54257025648439,,,
1661392800000,50.54257025648439,,,
1661396400000,50.54257025648439,,,
1661400000000,50.54257025648439,,,
1661403600000,50.54257025648439,,,
1661407200000,50.54257025648439,,,
1661410800000,50.54257025648439,,,
1661414400000,50.54257025648439,,,
1661418000000,50.54257025648439,,,
1661421600000,50.54257025648439,,,
1661425200000,50.54257025648439,,,
1661428800000,50.54257025648439,,,
1661432400000,50.54257025648439,,,
1661436000000,50.54257025648439,,,
1661439600000,50.54257025648439,,,
1661443200000,50.54257025648439,,,
1661446800000,50.54257025648439,,,
1661450400000,50.54257025648439,,,
1661454000000,50.54257025648439,,,
1661457600000,50.54257025648439,,,
1661461200000,50.54257025648439,,,
1661464800000,50.54257025648439,,,
1661468400000,50.54257025648439,,,
1661472000000,50.54257025648439,,,
1661475600000,50.54257025648439,,,
1661479200000,50.54257025648439,,,
1661482800000,50.54257025648439,,,
1661486400000,50.54257025648439,,,
1661490000000,50.54257025648439,,,
1661493600000,50.54257025648439,,,
1661497200000,50.54257025648439,,,
1661500800000,50.54257025648439,,,
1661504400000,50.54257025648439,,,
1661508000000,50.54257025648439,,,
1661511600000,50.54257025648439,,,
1661515200000,50.54257025648439,,,
1661518800000,50.54257025648439,,,
1661522400000,50.54257025648439,,,
1661526000000,50.54257025648439,,,
1661529600000,50.54257025648439,,,
1661533200000,50.54257025648439,,,
1661536800000,50.54257025648439,,,
1661540400000,50.54257025648439,,,
1661544000000,50.54257025648439,,,
1661547600000,50.54257025648439,,,
1661551200000,50.54257025648439,,,
1661554800000,50.54257025648439,,,
1661558400000,50.54257025648439,,,
1661562000000,50.54257025648439,,,
1661565600000,50.54257025648439,,,
1661569200000,50.54257025648439,,,
1661572800000,50.54257025648439,,,
1661576400000,50.54257025648439,,,
1661580000000,50.54257025648439,,,
1661583600000,50.54257025648439,,,
1661587200000,50.54257025648439,,,
1661590800000,50.54257025648439,,,
1661594400000,50.54257025648439,,,
1661598000000,50.54257025648439,,,
1661601600000,50.54257025648439,,,
1661605200000,50.54257025648439,,,
1661608800000,50.54257025648439,,,
1661612400000,50.54257025648439,,,
1661616000000,50.54257025648439,,,
1661619600000,50.54257025648439,,,
1661623200000,50.54257025648439,,,
1661626800000,50.54257025648439,,,
1661630400000,50.54257025648439,,,
1661634000000,50.54257025648439,,,
1661637600000,50.54257025648439,,,
1661641200000,50.54257025648439,,,
1661644800000,50.54257025648439,,,
1661648400000,50.54257025648439,,,
1661652000000,50.54257025648439,,,
1661655600000,50.54257025648439,,,
1661659200000,50.54257025648439,,,
1661662800000,50.54257025648439,,,
1661666400000,50.54257025648439,,,
1661670000000,50.54257025648439,,,
1661673600000,50.54257025648439,,,
1661677200000,50.54257025648439,,,
